name,city,address,region,is_active,latitude,longitude,source_url,banki_office_id
Сбербанк — Дополнительный офис №8644/0578,Паутово,"Алтайский край, Петропавловский р-н, с Паутово, ул Ленина, д 76А",Алтайский край,true,52.216342,84.271419,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pautovo/,13291055
Сбербанк — Дополнительный офис №8644/0708,Первокаменка,"Алтайский край, Третьяковский р-н, с Первокаменка, ул Центральная, влд 38",Алтайский край,true,50.969236,82.277191,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pervokamenka/,13291120
Сбербанк — Дополнительный офис №8644/0391,Первомайское,"Алтайский край, Бийский р-н, с Первомайское, пл Мира, зд 3",Алтайский край,true,52.597021,85.25862,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pervomayskoe_(biyskiy_r-n)/,13290962
Сбербанк — Дополнительный офис №8644/0752,Первомайское,"Алтайский край, Первомайский р-н, с Первомайское, ул Центральная, зд 7Б",Алтайский край,true,53.719352,84.021201,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pervomayskoe_(pervomayskiy_r-n)/,13291142
Сбербанк — Дополнительный офис №8644/0478,Переясловка,"Алтайский край, Топчихинский р-н, с Переясловка, ул Губина, д 5",Алтайский край,true,52.884431,83.102407,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pereyaslovka/,13291005
Сбербанк — Дополнительный офис №8644/0737,Петровка,"Алтайский край, Троицкий р-н, с Петровка, ул Бабуркина, д 58Б",Алтайский край,true,53.073573,84.628552,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/petrovka_(troitsskiy_r-n)/,13291137
Сбербанк — Дополнительный офис №8644/0577,Петропавловское,"Алтайский край, с Петропавловское, ул Ленина, влд 81",Алтайский край,true,52.069424,84.110338,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/petropavlovskoe/,13291054
Сбербанк — Дополнительный офис №8644/0653,Пещерка,"Алтайский край, Залесовский р-н, с Пещерка, ул Совхозная, влд 6",Алтайский край,true,54.094309,84.768871,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pesscherka/,13291089
Сбербанк — Дополнительный офис №8644/0342,Плешково,"Алтайский край, Зональный р-н, с Плешково, пер Почтовый, зд 12",Алтайский край,true,52.747082,84.796139,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/plesshkovo_(zonal~nyiy_r-n)/,13290938
Сбербанк — Дополнительный офис №8644/0358,Победа,"Алтайский край, Целинный р-н, с Победа, ул Ленина, д 17",Алтайский край,true,53.115564,86.022767,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pobeda/,13290949
Сбербанк — Дополнительный офис №8644/0493,Подойниково,"Алтайский край, Панкрушихинский р-н, с Подойниково, ул Комсомольская, влд 3",Алтайский край,true,53.860147,80.475188,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/podoynikovo/,13291013
Сбербанк — Дополнительный офис №8644/0497,Подсосново,"Алтайский край, Немецкий национальный р-н, с Подсосново, ул Гагарина, д 82/А",Алтайский край,true,53.372235,78.917892,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/podsosnovo/,13291014
Сбербанк — Дополнительный офис №8644/0204,Покровка,"Алтайский край, Ключевский р-н, с Покровка, ул Пролетарская, д 54",Алтайский край,true,52.045842,79.360659,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pokrovka_(klyuchevskiy_r-n)/,13290873
Сбербанк — Дополнительный офис №8644/0310,Покровка,"Алтайский край, Мамонтовский р-н, с Покровка, ул Калининская, влд 28",Алтайский край,true,52.77214,81.870111,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pokrovka_(mamontovskiy_r-n)/,13290918
Сбербанк — Дополнительный офис №8644/0605,Покровка,"Алтайский край, Родинский р-н, с Покровка, ул Аврамкова, зд 73",Алтайский край,true,52.763863,80.383273,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pokrovka_(rodinskiy_r-n)/,13291070
Сбербанк — Дополнительный офис №8644/0719,Покровка,"Алтайский край, Локтевский р-н, с Покровка, ул Советская, влд 28",Алтайский край,true,51.18388,81.446258,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pokrovka_(loktevskiy_r-n)/,13291126
Сбербанк — Дополнительный офис №8644/0211,Полуямки,"Алтайский край, Михайловский р-н, с Полуямки, ул Советская, зд 31",Алтайский край,true,52.077783,79.695648,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/poluyamki/,13290878
Сбербанк — Дополнительный офис №8644/0398,Поперечное,"Алтайский край, Каменский р-н, с Поперечное, ул Советская, влд 17",Алтайский край,true,53.564455,80.772513,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/poperechnoe_(kamenskiy_r-n)/,13290966
Сбербанк — Дополнительный офис №8644/0357,Поповичи,"Алтайский край, Целинный р-н, с Поповичи, ул Центральная, влд 79",Алтайский край,true,53.006284,86.255802,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/popovichi/,13290948
Сбербанк — Дополнительный офис №8644/0319,Порожнее,"Алтайский край, Шипуновский р-н, с Порожнее, пл Центральная, д 1",Алтайский край,true,52.270116,81.924997,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/porozhnee/,13290926
Сбербанк — Дополнительный офис №8644/0461,Поспелихинский,"Алтайский край, Поспелихинский р-н, п Поспелихинский, ул Свободная, зд 7",Алтайский край,true,51.873135,81.855326,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pospelihinskiy/,13291000
Сбербанк — Дополнительный офис №8644/0670,Прутской,"Алтайский край, Павловский р-н, п Прутской, ул Центральная, зд 16А",Алтайский край,true,53.313045,83.234711,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/prutskoy/,13291099
Сбербанк — Дополнительный офис №8644/0425,Прыганка,"Алтайский край, Крутихинский р-н, с Прыганка, ул Молодежная, д 1А",Алтайский край,true,53.968638,80.810551,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/pryiganka/,13290981
Сбербанк — Дополнительный офис №8644/0208,Ракиты,"Алтайский край, Михайловский р-н, с Ракиты, ул 100-летия, д 23",Алтайский край,true,51.841502,79.869004,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rakityi_(mihaylovskiy_r-n)/,13290876
Сбербанк — Дополнительный офис №8644/0259,Ракиты,"Алтайский край, Рубцовский р-н, с Ракиты, ул Октябрьская, влд 40А",Алтайский край,true,51.443815,80.703783,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rakityi_(rubtssovskiy_r-n)/,13290893
Сбербанк — Дополнительный офис №8644/0682,Ребриха,"Алтайский край, с Ребриха, пр-кт Победы, д 36",Алтайский край,true,53.07742,82.335581,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rebriha/,13291108
Сбербанк — Дополнительный офис №8644/0728,Ремовский,"Алтайский край, Локтевский р-н, п Ремовский, ул Комарова, влд 2",Алтайский край,true,51.131406,81.224779,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/removskiy/,13291132
Сбербанк — Дополнительный офис №8644/0665,Рогозиха,"Алтайский край, Павловский р-н, с Рогозиха, ул Школьная, влд 3А",Алтайский край,true,53.25326,82.776788,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rogoziha/,13291096
Сбербанк — Дополнительный офис №8644/0314,Родино,"Алтайский край, Шипуновский р-н, с Родино, пер Советский, влд 12",Алтайский край,true,52.369778,81.990089,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rodino_(shipunovskiy_r-n)/,13290922
Сбербанк — Дополнительный офис №8644/0601,Родино,"Алтайский край, с Родино, ул Ленина, д 222",Алтайский край,true,52.494711,80.206691,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rodino/,13291068
Сбербанк — Дополнительный офис №8644/0693,Рожнев Лог,"Алтайский край, Ребрихинский р-н, с Рожнев Лог, ул Ленина, зд 40А",Алтайский край,true,52.864636,82.440774,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rozhnev_log/,13291113
Сбербанк — Дополнительный офис №8644/0228,Рубцовск,"Алтайский край, г Рубцовск, пр-кт Ленина, д 171",Алтайский край,true,51.500903,81.208372,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rubtssovsk/,13290881
Сбербанк — Дополнительный офис №8644/0234,Рубцовск,"Алтайский край, г Рубцовск, ул Комсомольская, д 68",Алтайский край,true,51.540924,81.222562,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rubtssovsk/,13290883
Сбербанк — Дополнительный офис №8644/0238,Рубцовск,"Алтайский край, г Рубцовск, ул Октябрьская, зд 2Б",Алтайский край,true,51.551482,81.231819,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rubtssovsk/,13290884
Сбербанк — Дополнительный офис №8644/0795,Рубцовск,"Алтайский край, г Рубцовск, пр-кт Ленина, д 47",Алтайский край,true,51.517351,81.213351,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/rubtssovsk/,13291167
Сбербанк — Дополнительный офис №8644/0729,Саввушка,"Алтайский край, Змеиногорский р-н, с Саввушка, ул Центральная, влд 41",Алтайский край,true,51.348203,82.144758,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/savvusshka/,13291133
Сбербанк — Дополнительный офис №8644/0324,Самсоново,"Алтайский край, Шипуновский р-н, с Самсоново, ул Ленина, д 17",Алтайский край,true,52.127382,82.700881,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/samsonovo/,13290929
Сбербанк — Дополнительный офис №8644/0800,Санниково,"Алтайский край, Первомайский р-н, с Санниково, ул Ефремова, влд 6",Алтайский край,true,53.352093,83.97539,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/sannikovo/,13291168
Сбербанк — Дополнительный офис №8644/0491,Свердловское,"Алтайский край, Хабарский р-н, с Свердловское, ул Гагарина, зд 57",Алтайский край,true,53.329125,79.67204,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/sverdlovskoe/,13291011
Сбербанк — Дополнительный офис №8644/0520,Сереброполь,"Алтайский край, Табунский р-н, с Сереброполь, ул Ленина, зд 77",Алтайский край,true,52.886001,79.208293,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/serebropol~/,13291023
Сбербанк — Дополнительный офис №8644/0557,Сетовка,"Алтайский край, Советский р-н, с Сетовка, ул Новая, д 29А",Алтайский край,true,52.196896,85.48065,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/setovka/,13291045
Сбербанк — Дополнительный офис №8644/0626,Сидоровка,"Алтайский край, Романовский р-н, с Сидоровка, ул Советская, д 89А",Алтайский край,true,52.54737,80.752453,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/sidorovka_(romanovskiy_r-n)/,13291082
Сбербанк — Дополнительный офис №8644/0487,Славгород,"Алтайский край, г Славгород, ул Володарского, д 121",Алтайский край,true,52.995082,78.644881,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/slavgorod/,13291009
Сбербанк — Дополнительный офис №8644/0545,Смоленское,"Алтайский край, с Смоленское, ул Красноярская, влд 123",Алтайский край,true,52.305205,85.079968,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/smolenskoe/,13291038
Сбербанк — Дополнительный офис №8644/0556,Советское,"Алтайский край, с Советское, ул Ленина, влд 89",Алтайский край,true,52.285737,85.413596,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/sovetskoe/,13291044
Сбербанк — Дополнительный офис №8644/0340,Соколово,"Алтайский край, Зональный р-н, с Соколово, ул Советская, д 90Б",Алтайский край,true,52.533995,84.789887,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/sokolovo_(zonal~nyiy_r-n)/,13290937
Сбербанк — Дополнительный офис №8644/0552,Солонешное,"Алтайский край, с Солонешное, ул Красноармейская, влд 5",Алтайский край,true,51.661417,84.319672,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/solonesshnoe/,13291043
Сбербанк — Дополнительный офис №8644/0247,Солоновка,"Алтайский край, Волчихинский р-н, с Солоновка, ул Новая, влд 8",Алтайский край,true,52.214745,80.800136,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/solonovka_(volchihinskiy_r-n)/,13290888
Сбербанк — Дополнительный офис №8644/0441,Солоновка,"Алтайский край, Новичихинский р-н, с Солоновка, ул Ленина, д 8",Алтайский край,true,51.983072,81.393419,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/solonovka_(novichihinskiy_r-n)/,13290990
Сбербанк — Дополнительный офис №8644/0547,Солоновка,"Алтайский край, Смоленский р-н, с Солоновка, ул Советская, влд 31",Алтайский край,true,52.006057,84.625459,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/solonovka_(smolenskiy_r-n)/,13291040
Сбербанк — Дополнительный офис №8644/0337,Солтон,"Алтайский край, с Солтон, ул Молодежная, д 50",Алтайский край,true,52.839094,86.473994,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/solton/,13290934
Сбербанк — Дополнительный офис №8644/0755,Сорочий Лог,"Алтайский край, Первомайский р-н, с Сорочий Лог, ул Е.Матяш, влд 23А",Алтайский край,true,53.575529,84.146243,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/sorochiy_log/,13291145
Сбербанк — Дополнительный офис №8644/0242,Сросты,"Алтайский край, Егорьевский р-н, с Сросты, ул Советская, влд 197",Алтайский край,true,51.888001,81.009766,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/srostyi/,13290885
Сбербанк — Дополнительный офис №8644/0776,Станция Озерки,"Алтайский край, Тальменский р-н, ст Озерки, ул Калинина, д 25",Алтайский край,true,53.670948,83.696053,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/stantssiya_ozerki/,13291161
Сбербанк — Дополнительный офис №8644/0687,станция Ребриха,"Алтайский край, Ребрихинский р-н, ст Ребриха, ул Касмалинская, влд 13",Алтайский край,true,53.013186,82.296438,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/stantssiya_rebriha/,13291110
Сбербанк — Дополнительный офис №8644/0715,Староалейское,"Алтайский край, с Староалейское, ул Октябрьская, д 39А",Алтайский край,true,51.003774,82.000598,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/staroaleyskoe/,13291124
Сбербанк — Дополнительный офис №8644/0611,Степное,"Алтайский край, Родинский р-н, с Степное, ул Крупской, д 8",Алтайский край,true,52.633537,80.473913,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/stepnoe_(rodinskiy_r-n)/,13291072
Сбербанк — Дополнительный офис №8644/0592,Степное Озеро,"Алтайский край, Благовещенский р-н, рп Степное Озеро, ул Микитона, д 7",Алтайский край,true,52.777506,79.853375,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/stepnoe_ozero/,13291064
Сбербанк — Дополнительный офис №8644/0697,Стуково,"Алтайский край, Павловский р-н, с Стуково, ул Центральная, д 89",Алтайский край,true,53.210624,83.339844,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/stukovo/,13291114
Сбербанк — Дополнительный офис №8644/0598,Суворовка,"Алтайский край, Благовещенский р-н, с Суворовка, ул Советская, зд 63",Алтайский край,true,52.801161,80.122236,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/suvorovka/,13291067
Сбербанк — Дополнительный офис №8644/0548,Сычевка,"Алтайский край, Смоленский р-н, с Сычевка, ул Советская, влд 87А",Алтайский край,true,52.05166,84.777541,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/syichevka/,13291041
Сбербанк — Дополнительный офис №8644/0523,Табуны,"Алтайский край, с Табуны, ул Пушкина, зд 12А",Алтайский край,true,52.776743,78.788314,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/tabunyi/,13291024
Сбербанк — Дополнительный офис №8644/0706,Таловка,"Алтайский край, Змеиногорский р-н, с Таловка, ул Советская, зд 59",Алтайский край,true,51.447433,81.91199,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/talovka_(zmeinogorskiy_r-n)/,13291118
Сбербанк — Дополнительный офис №8644/0768,Тальменка,"Алтайский край, рп Тальменка, ул Партизанская, д 49А",Алтайский край,true,53.81676,83.557116,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/tal~menka/,13291156
Сбербанк — Дополнительный офис №8644/0662,Тогул,"Алтайский край, с Тогул, ул Пролетарская, зд 21",Алтайский край,true,53.46782,85.913374,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/togul/,13291094
Сбербанк — Дополнительный офис №8644/0483,Топчиха,"Алтайский край, с Топчиха, ул Привокзальная, д 42",Алтайский край,true,52.815664,83.118095,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/topchiha/,13291007
Сбербанк — Дополнительный офис №8644/0707,Третьяково,"Алтайский край, Третьяковский р-н, ст Третьяково, ул Центральная, д 10А",Алтайский край,true,50.871566,81.896359,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/tret~yakovo/,13291119
Сбербанк — Дополнительный офис №8644/0288,Тулата,"Алтайский край, Чарышский р-н, с Тулата, ул Центральная, д 24",Алтайский край,true,51.31272,83.424511,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/tulata/,13290903
Сбербанк — Дополнительный офис №8644/0418,Тюменцево,"Алтайский край, с Тюменцево, ул Ленина, д 8",Алтайский край,true,53.317316,81.49625,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/tyumentssevo/,13290974
Сбербанк — Дополнительный офис №8644/0639,Тягун,"Алтайский край, Заринский р-н, ст Тягун, ул Титова, д 11",Алтайский край,true,53.9499,85.657887,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/tyagun_(zarinskiy_r-n)/,13291086
Сбербанк — Дополнительный офис №8644/0229,Угловское,"Алтайский край, с Угловское, ул Ленина, влд 25",Алтайский край,true,51.356661,80.191882,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/uglovskoe/,13290882
Сбербанк — Дополнительный офис №8644/0763,Украинский,"Алтайский край, Косихинский р-н, п Украинский, ул Школьная, д 22",Алтайский край,true,53.308456,84.335797,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/ukrainskiy_(kosihinskiy_r-n)/,13291153
Сбербанк — Дополнительный офис №8644/0328,Урлапово,"Алтайский край, Шипуновский р-н, с Урлапово, ул 30 лет Победы, влд 24",Алтайский край,true,52.566525,82.000088,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/urlapovo/,13290932
Сбербанк — Дополнительный офис №8644/0558,Урожайное,"Алтайский край, Советский р-н, с Урожайное, ул Октябрьская, влд 8",Алтайский край,true,52.304591,85.645002,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/urozhaynoe_(sovetskiy_r-n)/,13291046
Сбербанк — Дополнительный офис №8644/0277,Урюпино,"Алтайский край, Алейский р-н, с Урюпино, ул Школьная, д 26",Алтайский край,true,52.415521,82.684209,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/uryupino/,13290898
Сбербанк — Дополнительный офис №8644/0720,Успенка,"Алтайский край, Локтевский р-н, с Успенка, ул Юбилейная, влд 17",Алтайский край,true,50.974811,81.532865,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/uspenka_(loktevskiy_r-n)/,13291127
Сбербанк — Дополнительный офис №8644/0296,Усть-Калманка,"Алтайский край, с Усть-Калманка, ул Горького, д 55",Алтайский край,true,52.116638,83.301145,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/ust~-kalmanka/,13290910
Сбербанк — Дополнительный офис №8644/0454,Усть-Козлуха,"Алтайский край, Краснощековский р-н, с Усть-Козлуха, ул Советская, влд 32",Алтайский край,true,51.623277,83.124572,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/ust~-kozluha/,13290996
Сбербанк — Дополнительный офис №8644/0690,Усть-Мосиха,"Алтайский край, Ребрихинский р-н, с Усть-Мосиха, ул Советская, влд 13",Алтайский край,true,53.256366,82.015323,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/ust~-mosiha/,13291112
Сбербанк — Дополнительный офис №8644/0437,Усть-Таловка,"Алтайский край, Курьинский р-н, с Усть-Таловка, ул Центральная, д 53",Алтайский край,true,51.488587,82.290633,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/ust~-talovka/,13290986
Сбербанк — Дополнительный офис №8644/0463,Усть-Чарышская Пристань,"Алтайский край, с Усть-Чарышская Пристань, ул Пушкина, зд 9",Алтайский край,true,52.392099,83.672993,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/ust~-charyisshskaya_pristan~/,13291001
Сбербанк — Дополнительный офис №8644/0527,Устьянка,"Алтайский край, Бурлинский р-н, с Устьянка, ул Советская, д 57",Алтайский край,true,53.451398,78.737254,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/ust~yanka_(burlinskiy_r-n)/,13291028
Сбербанк — Дополнительный офис №8644/0726,Устьянка,"Алтайский край, Локтевский р-н, с Устьянка, ул Кирова, влд 49А",Алтайский край,true,51.145127,81.601888,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/ust~yanka_(loktevskiy_r-n)/,13291130
Сбербанк — Дополнительный офис №8644/0373,Усятское,"Алтайский край, Бийский р-н, с Усятское, ул Советская, д 6",Алтайский край,true,52.569336,85.753366,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/usyatskoe/,13290955
Сбербанк — Дополнительный офис №8644/0539,Хабары,"Алтайский край, с Хабары, ул Ленина, д 61",Алтайский край,true,53.624561,79.54413,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/habaryi/,13291034
Сбербанк — Дополнительный офис №8644/0619,Харитоново,"Алтайский край, Завьяловский р-н, с Харитоново, ул Советская, влд 21",Алтайский край,true,53.02857,80.941845,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/haritonovo/,13291078
Сбербанк — Дополнительный офис №8644/0313,Хлопуново,"Алтайский край, Шипуновский р-н, с Хлопуново, ул Коммунальная, д 1",Алтайский край,true,52.072696,82.029759,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/hlopunovo/,13290921
Сбербанк — Дополнительный офис №8644/0354,Целинное,"Алтайский край, с Целинное, ул Советская, д 34",Алтайский край,true,53.079241,85.66197,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/tselinnoe/,13290946
Сбербанк — Дополнительный офис №8644/0290,Чарышское,"Алтайский край, с Чарышское, пер Школьный, зд 12",Алтайский край,true,51.399713,83.554851,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/charyisshskoe/,13290905
Сбербанк — Дополнительный офис №8644/0668,Черемное,"Алтайский край, Павловский р-н, с Черемное, ул Юбилейная, д 10",Алтайский край,true,53.174518,83.2304,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/cheremnoe/,13291098
Сбербанк — Дополнительный офис №8644/0650,Черемушкино,"Алтайский край, Залесовский р-н, с Черемушкино, ул Гагарина, д 13, кв 10",Алтайский край,true,54.009068,84.30179,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/cheremusshkino/,13291088
Сбербанк — Дополнительный офис №8644/0302,Черная Курья,"Алтайский край, Мамонтовский р-н, с Черная Курья, ул Советская, д 2",Алтайский край,true,52.55398,81.498388,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/chernaya_kur~ya/,13290915
Сбербанк — Дополнительный офис №8644/0355,Шалап,"Алтайский край, Целинный р-н, с Шалап, ул Ленина, д 5",Алтайский край,true,53.115849,85.830872,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/shalap/,13290947
Сбербанк — Дополнительный офис №8644/0416,Шарчино,"Алтайский край, Тюменцевский р-н, с Шарчино, ул Ульяновская, соор 6",Алтайский край,true,53.136787,81.750527,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/sharchino/,13290973
Сбербанк — Дополнительный офис №8644/0667,Шахи,"Алтайский край, Павловский р-н, с Шахи, ул Загайнова, д 56",Алтайский край,true,53.336516,83.364611,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/shahi/,13291097
Сбербанк — Дополнительный офис №8644/0672,Шелаболиха,"Алтайский край, с Шелаболиха, ул 50 лет Алтая, зд 1",Алтайский край,true,53.417307,82.599435,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/shelaboliha/,13291100
Сбербанк — Дополнительный офис №8644/0606,Шимолино,"Алтайский край, Благовещенский р-н, с Шимолино, ул Центральная, зд 2",Алтайский край,true,53.001304,79.979315,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/shimolino/,13291071
Сбербанк — Дополнительный офис №8644/0713,Шипуниха,"Алтайский край, Третьяковский р-н, с Шипуниха, ул Михайлова, зд 16",Алтайский край,true,50.934913,82.380883,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/shipuniha/,13291122
Сбербанк — Дополнительный офис №8644/0311,Шипуново,"Алтайский край, с Шипуново, ул Советская, д 67",Алтайский край,true,52.220255,82.257927,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/shipunovo/,13290919
Сбербанк — Дополнительный офис №8644/0343,Шубенка,"Алтайский край, Зональный р-н, с Шубенка, ул Ленина, влд 10",Алтайский край,true,52.637779,85.109318,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/shubenka_(zonal~nyiy_r-n)/,13290939
Сбербанк — Дополнительный офис №8644/0563,Шульгинка,"Алтайский край, Советский р-н, с Шульгинка, ул Набережная, влд 26",Алтайский край,true,52.434676,85.319102,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/shul~ginka/,13291048
Сбербанк — Дополнительный офис №8644/0507,Шумановка,"Алтайский край, Немецкий национальный р-н, с Шумановка, ул Ленина, зд 44",Алтайский край,true,53.25806,78.923466,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/shumanovka/,13291017
Сбербанк — Дополнительный офис №8644/0511,Яровое,"Алтайский край, г Яровое, кв-л Б, д 25",Алтайский край,true,52.916451,78.566322,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/yarovoe/,13291018
Сбербанк — Дополнительный офис №8644/0615,Ярославцев Лог,"Алтайский край, Родинский р-н, с Ярославцев Лог, ул Молодежная, зд 30А",Алтайский край,true,52.271354,80.090263,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/yaroslavtssev_log/,13291074
Сбербанк — Дополнительный офис №8586/0301,Азей,"Иркутская обл, Тулунский р-н, с Азей, ул Привокзальная, д 4",Иркутская область,true,54.509355,100.765971,https://www.banki.ru/banks/bank/sberbank/branches/irkutskaya_oblast~/azey/,13287391
Сбербанк — Дополнительный офис №8586/0304,Алгатуй,"Иркутская обл, Тулунский р-н, с Алгатуй, ул Школьная, д 12",Иркутская область,true,54.393748,100.195301,https://www.banki.ru/banks/bank/sberbank/branches/irkutskaya_oblast~/algatuy/,13287392
Сбербанк — Дополнительный офис №8586/0329,Алексеевск,"Иркутская обл, Киренский р-н, рп Алексеевск, ул Кирпичная, стр 16",Иркутская область,true,57.838692,108.350109,https://www.banki.ru/banks/bank/sberbank/branches/irkutskaya_oblast~/alekseevsk/,13287404
